OPERATION_DATE,HOUR_ENDING,INTERVAL_ENDING,TOUTYPE,MARKET,ZONE,PRICE
7/20/2017,500,500,OFF-PEAK,Real Time,Load Zone CPS,18.51
7/20/2017,600,515,OFF-PEAK,Real Time,Load Zone CPS,18.78
7/20/2017,600,530,OFF-PEAK,Real Time,Load Zone CPS,19.03
7/20/2017,600,545,OFF-PEAK,Real Time,Load Zone CPS,19.25
7/20/2017,600,600,OFF-PEAK,Real Time,Load Zone CPS,19.78
7/20/2017,700,615,PEAKWD,Real Time,Load Zone CPS,20.16
7/20/2017,700,630,PEAKWD,Real Time,Load Zone CPS,20.3
7/20/2017,700,645,PEAKWD,Real Time,Load Zone CPS,20.12
7/20/2017,700,700,PEAKWD,Real Time,Load Zone CPS,20.04
7/20/2017,800,715,PEAKWD,Real Time,Load Zone CPS,20.19
7/20/2017,800,730,PEAKWD,Real Time,Load Zone CPS,20.37
7/20/2017,800,745,PEAKWD,Real Time,Load Zone CPS,20.58
7/20/2017,800,800,PEAKWD,Real Time,Load Zone CPS,20.97
7/20/2017,900,815,PEAKWD,Real Time,Load Zone CPS,21.2
7/20/2017,900,830,PEAKWD,Real Time,Load Zone CPS,21.7
7/20/2017,900,845,PEAKWD,Real Time,Load Zone CPS,21.54
7/20/2017,900,900,PEAKWD,Real Time,Load Zone CPS,21.76
7/20/2017,1000,915,PEAKWD,Real Time,Load Zone CPS,21.78
7/20/2017,1000,930,PEAKWD,Real Time,Load Zone CPS,21.88
7/20/2017,1000,945,PEAKWD,Real Time,Load Zone CPS,23.14
7/20/2017,1000,1000,PEAKWD,Real Time,Load Zone CPS,23.85
7/20/2017,1100,1015,PEAKWD,Real Time,Load Zone CPS,23.91
7/20/2017,1100,1030,PEAKWD,Real Time,Load Zone CPS,25.53
7/20/2017,1100,1045,PEAKWD,Real Time,Load Zone CPS,27.95
7/20/2017,1100,1100,PEAKWD,Real Time,Load Zone CPS,28.14
7/20/2017,1200,1115,PEAKWD,Real Time,Load Zone CPS,28.58
7/20/2017,1200,1130,PEAKWD,Real Time,Load Zone CPS,29.93
7/20/2017,1200,1145,PEAKWD,Real Time,Load Zone CPS,30.54
7/20/2017,1200,1200,PEAKWD,Real Time,Load Zone CPS,31.42
7/20/2017,1300,1215,PEAKWD,Real Time,Load Zone CPS,30.43
7/20/2017,1300,1230,PEAKWD,Real Time,Load Zone CPS,31.76
7/20/2017,1300,1245,PEAKWD,Real Time,Load Zone CPS,32.32
7/20/2017,1300,1300,PEAKWD,Real Time,Load Zone CPS,33.76
7/20/2017,1400,1315,PEAKWD,Real Time,Load Zone CPS,34.15
7/20/2017,1400,1330,PEAKWD,Real Time,Load Zone CPS,34.87
7/20/2017,1400,1345,PEAKWD,Real Time,Load Zone CPS,37.03
7/20/2017,1400,1400,PEAKWD,Real Time,Load Zone CPS,35.6
7/20/2017,1500,1415,PEAKWD,Real Time,Load Zone CPS,35.73
7/20/2017,1500,1430,PEAKWD,Real Time,Load Zone CPS,35.81
7/20/2017,1500,1445,PEAKWD,Real Time,Load Zone CPS,36.94
7/20/2017,1500,1500,PEAKWD,Real Time,Load Zone CPS,37.4
7/20/2017,1600,1515,PEAKWD,Real Time,Load Zone CPS,37.42
7/20/2017,1600,1530,PEAKWD,Real Time,Load Zone CPS,37.47
7/20/2017,1600,1545,PEAKWD,Real Time,Load Zone CPS,35.76
7/20/2017,1600,1600,PEAKWD,Real Time,Load Zone CPS,37.42
7/20/2017,1700,1615,PEAKWD,Real Time,Load Zone CPS,39.25
7/20/2017,1700,1630,PEAKWD,Real Time,Load Zone CPS,42.67
7/20/2017,1700,1645,PEAKWD,Real Time,Load Zone CPS,39.43
7/20/2017,1700,1700,PEAKWD,Real Time,Load Zone CPS,40.07
7/20/2017,1800,1715,PEAKWD,Real Time,Load Zone CPS,38.66
7/20/2017,1800,1730,PEAKWD,Real Time,Load Zone CPS,38.54
7/20/2017,1800,1745,PEAKWD,Real Time,Load Zone CPS,43.84
7/20/2017,1800,1800,PEAKWD,Real Time,Load Zone CPS,42.26
7/20/2017,1900,1815,PEAKWD,Real Time,Load Zone CPS,34.95
7/20/2017,1900,1830,PEAKWD,Real Time,Load Zone CPS,34.74
7/20/2017,1900,1845,PEAKWD,Real Time,Load Zone CPS,35.36
7/20/2017,1900,1900,PEAKWD,Real Time,Load Zone CPS,35.79
7/20/2017,2000,1915,PEAKWD,Real Time,Load Zone CPS,36.63
7/20/2017,2000,1930,PEAKWD,Real Time,Load Zone CPS,35.81
7/20/2017,2000,1945,PEAKWD,Real Time,Load Zone CPS,33.77
7/20/2017,2000,2000,PEAKWD,Real Time,Load Zone CPS,32.18
7/20/2017,2100,2015,PEAKWD,Real Time,Load Zone CPS,33.27
7/20/2017,2100,2030,PEAKWD,Real Time,Load Zone CPS,33.23
7/20/2017,2100,2045,PEAKWD,Real Time,Load Zone CPS,32.22
7/20/2017,2100,2100,PEAKWD,Real Time,Load Zone CPS,31.91
7/20/2017,2200,2115,PEAKWD,Real Time,Load Zone CPS,32.23
7/20/2017,2200,2130,PEAKWD,Real Time,Load Zone CPS,31.76
7/20/2017,2200,2145,PEAKWD,Real Time,Load Zone CPS,29.09
7/20/2017,2200,2200,PEAKWD,Real Time,Load Zone CPS,27.37
7/20/2017,2300,2215,OFF-PEAK,Real Time,Load Zone CPS,26.12
7/20/2017,2300,2230,OFF-PEAK,Real Time,Load Zone CPS,25.45
7/20/2017,2300,2245,OFF-PEAK,Real Time,Load Zone CPS,24.21
7/20/2017,2300,2300,OFF-PEAK,Real Time,Load Zone CPS,24.8
7/20/2017,2400,2315,OFF-PEAK,Real Time,Load Zone CPS,24.13
7/20/2017,2400,2330,OFF-PEAK,Real Time,Load Zone CPS,24.67
7/20/2017,2400,2345,OFF-PEAK,Real Time,Load Zone CPS,22.23
7/20/2017,2400,2400,OFF-PEAK,Real Time,Load Zone CPS,21.79
7/21/2017,100,15,OFF-PEAK,Real Time,Load Zone CPS,21.92
7/21/2017,100,30,OFF-PEAK,Real Time,Load Zone CPS,21.47
7/21/2017,100,45,OFF-PEAK,Real Time,Load Zone CPS,21.11
7/21/2017,100,100,OFF-PEAK,Real Time,Load Zone CPS,20.86
7/21/2017,200,115,OFF-PEAK,Real Time,Load Zone CPS,20.39
7/21/2017,200,130,OFF-PEAK,Real Time,Load Zone CPS,19.92
7/21/2017,200,145,OFF-PEAK,Real Time,Load Zone CPS,19.6
7/21/2017,200,200,OFF-PEAK,Real Time,Load Zone CPS,19.41
7/21/2017,300,215,OFF-PEAK,Real Time,Load Zone CPS,19.3
7/21/2017,300,230,OFF-PEAK,Real Time,Load Zone CPS,19.24
7/21/2017,300,245,OFF-PEAK,Real Time,Load Zone CPS,19.11
7/21/2017,300,300,OFF-PEAK,Real Time,Load Zone CPS,19.05
7/21/2017,400,315,OFF-PEAK,Real Time,Load Zone CPS,18.93
7/21/2017,400,330,OFF-PEAK,Real Time,Load Zone CPS,18.85
7/21/2017,400,345,OFF-PEAK,Real Time,Load Zone CPS,18.68
7/21/2017,400,400,OFF-PEAK,Real Time,Load Zone CPS,18.51
7/21/2017,500,415,OFF-PEAK,Real Time,Load Zone CPS,18.4
7/21/2017,500,430,OFF-PEAK,Real Time,Load Zone CPS,18.31
7/21/2017,500,445,OFF-PEAK,Real Time,Load Zone CPS,18.27
7/21/2017,500,500,OFF-PEAK,Real Time,Load Zone CPS,18.25
7/21/2017,600,515,OFF-PEAK,Real Time,Load Zone CPS,18.36
7/21/2017,600,530,OFF-PEAK,Real Time,Load Zone CPS,18.58
7/21/2017,600,545,OFF-PEAK,Real Time,Load Zone CPS,18.85
7/21/2017,600,600,OFF-PEAK,Real Time,Load Zone CPS,18.99
7/21/2017,700,615,PEAKWD,Real Time,Load Zone CPS,19.33
7/21/2017,700,630,PEAKWD,Real Time,Load Zone CPS,19.4
7/21/2017,700,645,PEAKWD,Real Time,Load Zone CPS,19.2
7/21/2017,700,700,PEAKWD,Real Time,Load Zone CPS,18.96
7/21/2017,800,715,PEAKWD,Real Time,Load Zone CPS,19.1
7/21/2017,800,730,PEAKWD,Real Time,Load Zone CPS,19.33
7/21/2017,800,745,PEAKWD,Real Time,Load Zone CPS,19.8
7/21/2017,800,800,PEAKWD,Real Time,Load Zone CPS,20.62
7/21/2017,900,815,PEAKWD,Real Time,Load Zone CPS,21.18
7/21/2017,900,830,PEAKWD,Real Time,Load Zone CPS,21.25
7/21/2017,900,845,PEAKWD,Real Time,Load Zone CPS,21.21
7/21/2017,900,900,PEAKWD,Real Time,Load Zone CPS,21.19
7/21/2017,1000,915,PEAKWD,Real Time,Load Zone CPS,21.14
7/21/2017,1000,930,PEAKWD,Real Time,Load Zone CPS,21.54
7/21/2017,1000,945,PEAKWD,Real Time,Load Zone CPS,22.01
7/21/2017,1000,1000,PEAKWD,Real Time,Load Zone CPS,23.27
7/21/2017,1100,1015,PEAKWD,Real Time,Load Zone CPS,23.99
7/21/2017,1100,1030,PEAKWD,Real Time,Load Zone CPS,25.9
7/21/2017,1100,1045,PEAKWD,Real Time,Load Zone CPS,27
7/21/2017,1100,1100,PEAKWD,Real Time,Load Zone CPS,29.18
7/21/2017,1200,1115,PEAKWD,Real Time,Load Zone CPS,28.86
7/21/2017,1200,1130,PEAKWD,Real Time,Load Zone CPS,29.93
7/21/2017,1200,1145,PEAKWD,Real Time,Load Zone CPS,30.82
7/21/2017,1200,1200,PEAKWD,Real Time,Load Zone CPS,33.12
7/21/2017,1300,1215,PEAKWD,Real Time,Load Zone CPS,32.53
7/21/2017,1300,1230,PEAKWD,Real Time,Load Zone CPS,34.05
7/21/2017,1300,1245,PEAKWD,Real Time,Load Zone CPS,41.19
7/21/2017,1300,1300,PEAKWD,Real Time,Load Zone CPS,35.69
7/21/2017,1400,1315,PEAKWD,Real Time,Load Zone CPS,36.12
7/21/2017,1400,1330,PEAKWD,Real Time,Load Zone CPS,42.18
7/21/2017,1400,1345,PEAKWD,Real Time,Load Zone CPS,42.06
7/21/2017,1400,1400,PEAKWD,Real Time,Load Zone CPS,40.31
7/21/2017,1500,1415,PEAKWD,Real Time,Load Zone CPS,34.77
7/21/2017,1500,1430,PEAKWD,Real Time,Load Zone CPS,33.61
7/21/2017,1500,1445,PEAKWD,Real Time,Load Zone CPS,34.16
7/21/2017,1500,1500,PEAKWD,Real Time,Load Zone CPS,33.86
7/21/2017,1600,1515,PEAKWD,Real Time,Load Zone CPS,33.68
7/21/2017,1600,1530,PEAKWD,Real Time,Load Zone CPS,33.6
7/21/2017,1600,1545,PEAKWD,Real Time,Load Zone CPS,34.06
7/21/2017,1600,1600,PEAKWD,Real Time,Load Zone CPS,34.63
7/21/2017,1700,1615,PEAKWD,Real Time,Load Zone CPS,33.96
7/21/2017,1700,1630,PEAKWD,Real Time,Load Zone CPS,34.25
7/21/2017,1700,1645,PEAKWD,Real Time,Load Zone CPS,34.71
7/21/2017,1700,1700,PEAKWD,Real Time,Load Zone CPS,33.36
7/21/2017,1800,1715,PEAKWD,Real Time,Load Zone CPS,33.88
7/21/2017,1800,1730,PEAKWD,Real Time,Load Zone CPS,33.51
7/21/2017,1800,1745,PEAKWD,Real Time,Load Zone CPS,33.64
7/21/2017,1800,1800,PEAKWD,Real Time,Load Zone CPS,33
7/21/2017,1900,1815,PEAKWD,Real Time,Load Zone CPS,31.88
7/21/2017,1900,1830,PEAKWD,Real Time,Load Zone CPS,31.48
7/21/2017,1900,1845,PEAKWD,Real Time,Load Zone CPS,30.94
7/21/2017,1900,1900,PEAKWD,Real Time,Load Zone CPS,30.5
7/21/2017,2000,1915,PEAKWD,Real Time,Load Zone CPS,29.84
7/21/2017,2000,1930,PEAKWD,Real Time,Load Zone CPS,30.08
7/21/2017,2000,1945,PEAKWD,Real Time,Load Zone CPS,30.1
7/21/2017,2000,2000,PEAKWD,Real Time,Load Zone CPS,29.49
7/21/2017,2100,2015,PEAKWD,Real Time,Load Zone CPS,29.33
7/21/2017,2100,2030,PEAKWD,Real Time,Load Zone CPS,30.81
7/21/2017,2100,2045,PEAKWD,Real Time,Load Zone CPS,31.46
7/21/2017,2100,2100,PEAKWD,Real Time,Load Zone CPS,31.57
7/21/2017,2200,2115,PEAKWD,Real Time,Load Zone CPS,31.36
7/21/2017,2200,2130,PEAKWD,Real Time,Load Zone CPS,30.36
7/21/2017,2200,2145,PEAKWD,Real Time,Load Zone CPS,28.85
7/21/2017,2200,2200,PEAKWD,Real Time,Load Zone CPS,26.16
7/21/2017,2300,2215,OFF-PEAK,Real Time,Load Zone CPS,26.1
7/21/2017,2300,2230,OFF-PEAK,Real Time,Load Zone CPS,25.56
7/21/2017,2300,2245,OFF-PEAK,Real Time,Load Zone CPS,23.76
7/21/2017,2300,2300,OFF-PEAK,Real Time,Load Zone CPS,22.85
7/21/2017,2400,2315,OFF-PEAK,Real Time,Load Zone CPS,24.43
7/21/2017,2400,2330,OFF-PEAK,Real Time,Load Zone CPS,23.48
7/21/2017,2400,2345,OFF-PEAK,Real Time,Load Zone CPS,22.91
7/21/2017,2400,2400,OFF-PEAK,Real Time,Load Zone CPS,22.36
7/22/2017,100,15,OFF-PEAK,Real Time,Load Zone CPS,23.51
7/22/2017,100,30,OFF-PEAK,Real Time,Load Zone CPS,25.06
7/22/2017,100,45,OFF-PEAK,Real Time,Load Zone CPS,25.04
7/22/2017,100,100,OFF-PEAK,Real Time,Load Zone CPS,24.53
7/22/2017,200,115,OFF-PEAK,Real Time,Load Zone CPS,24.32
7/22/2017,200,130,OFF-PEAK,Real Time,Load Zone CPS,23.34
7/22/2017,200,145,OFF-PEAK,Real Time,Load Zone CPS,23.28
7/22/2017,200,200,OFF-PEAK,Real Time,Load Zone CPS,23.02
7/22/2017,300,215,OFF-PEAK,Real Time,Load Zone CPS,22.89
7/22/2017,300,230,OFF-PEAK,Real Time,Load Zone CPS,22.19
7/22/2017,300,245,OFF-PEAK,Real Time,Load Zone CPS,21.82
7/22/2017,300,300,OFF-PEAK,Real Time,Load Zone CPS,21.6
7/22/2017,400,315,OFF-PEAK,Real Time,Load Zone CPS,21.48
7/22/2017,400,330,OFF-PEAK,Real Time,Load Zone CPS,21.29
7/22/2017,400,345,OFF-PEAK,Real Time,Load Zone CPS,21.21
7/22/2017,400,400,OFF-PEAK,Real Time,Load Zone CPS,21.18
7/22/2017,500,415,OFF-PEAK,Real Time,Load Zone CPS,21.22
7/22/2017,500,430,OFF-PEAK,Real Time,Load Zone CPS,21.2
7/22/2017,500,445,OFF-PEAK,Real Time,Load Zone CPS,21.2
7/22/2017,500,500,OFF-PEAK,Real Time,Load Zone CPS,21.19
7/22/2017,600,515,OFF-PEAK,Real Time,Load Zone CPS,21.18
7/22/2017,600,530,OFF-PEAK,Real Time,Load Zone CPS,21.17
7/22/2017,600,545,OFF-PEAK,Real Time,Load Zone CPS,21.16
7/22/2017,600,600,OFF-PEAK,Real Time,Load Zone CPS,21.14
7/22/2017,700,615,PEAKWE,Real Time,Load Zone CPS,21.1
7/22/2017,700,630,PEAKWE,Real Time,Load Zone CPS,21.06
7/22/2017,700,645,PEAKWE,Real Time,Load Zone CPS,20.96
7/22/2017,700,700,PEAKWE,Real Time,Load Zone CPS,20.79
7/22/2017,800,715,PEAKWE,Real Time,Load Zone CPS,20.89
7/22/2017,800,730,PEAKWE,Real Time,Load Zone CPS,21.08
7/22/2017,800,745,PEAKWE,Real Time,Load Zone CPS,21.16
7/22/2017,800,800,PEAKWE,Real Time,Load Zone CPS,21.36
7/22/2017,900,815,PEAKWE,Real Time,Load Zone CPS,22
7/22/2017,900,830,PEAKWE,Real Time,Load Zone CPS,22.13
7/22/2017,900,845,PEAKWE,Real Time,Load Zone CPS,22.04
7/22/2017,900,900,PEAKWE,Real Time,Load Zone CPS,21.71
7/22/2017,1000,915,PEAKWE,Real Time,Load Zone CPS,21.29
7/22/2017,1000,930,PEAKWE,Real Time,Load Zone CPS,21.61
7/22/2017,1000,945,PEAKWE,Real Time,Load Zone CPS,21.72
7/22/2017,1000,1000,PEAKWE,Real Time,Load Zone CPS,22.23
7/22/2017,1100,1015,PEAKWE,Real Time,Load Zone CPS,22.52
7/22/2017,1100,1030,PEAKWE,Real Time,Load Zone CPS,25.33
7/22/2017,1100,1045,PEAKWE,Real Time,Load Zone CPS,28.68
7/22/2017,1100,1100,PEAKWE,Real Time,Load Zone CPS,29.86
7/22/2017,1200,1115,PEAKWE,Real Time,Load Zone CPS,30.39
7/22/2017,1200,1130,PEAKWE,Real Time,Load Zone CPS,34.67
7/22/2017,1200,1145,PEAKWE,Real Time,Load Zone CPS,50.97
7/22/2017,1200,1200,PEAKWE,Real Time,Load Zone CPS,77.1
7/22/2017,1300,1215,PEAKWE,Real Time,Load Zone CPS,40.83
7/22/2017,1300,1230,PEAKWE,Real Time,Load Zone CPS,51.67
7/22/2017,1300,1245,PEAKWE,Real Time,Load Zone CPS,185.55
7/22/2017,1300,1300,PEAKWE,Real Time,Load Zone CPS,300.16
7/22/2017,1400,1315,PEAKWE,Real Time,Load Zone CPS,34.03
7/22/2017,1400,1330,PEAKWE,Real Time,Load Zone CPS,33.13
7/22/2017,1400,1345,PEAKWE,Real Time,Load Zone CPS,38.01
7/22/2017,1400,1400,PEAKWE,Real Time,Load Zone CPS,54.73
7/22/2017,1500,1415,PEAKWE,Real Time,Load Zone CPS,39.11
7/22/2017,1500,1430,PEAKWE,Real Time,Load Zone CPS,36
7/22/2017,1500,1445,PEAKWE,Real Time,Load Zone CPS,36.37
7/22/2017,1500,1500,PEAKWE,Real Time,Load Zone CPS,37.65
7/22/2017,1600,1515,PEAKWE,Real Time,Load Zone CPS,35.68
7/22/2017,1600,1530,PEAKWE,Real Time,Load Zone CPS,35.96
7/22/2017,1600,1545,PEAKWE,Real Time,Load Zone CPS,33.79
7/22/2017,1600,1600,PEAKWE,Real Time,Load Zone CPS,32.1
7/22/2017,1700,1615,PEAKWE,Real Time,Load Zone CPS,33.57
7/22/2017,1700,1630,PEAKWE,Real Time,Load Zone CPS,33.79
7/22/2017,1700,1645,PEAKWE,Real Time,Load Zone CPS,32.58
7/22/2017,1700,1700,PEAKWE,Real Time,Load Zone CPS,32.02
7/22/2017,1800,1715,PEAKWE,Real Time,Load Zone CPS,31.18
7/22/2017,1800,1730,PEAKWE,Real Time,Load Zone CPS,31.26
7/22/2017,1800,1745,PEAKWE,Real Time,Load Zone CPS,30.74
7/22/2017,1800,1800,PEAKWE,Real Time,Load Zone CPS,30.07
7/22/2017,1900,1815,PEAKWE,Real Time,Load Zone CPS,30.48
7/22/2017,1900,1830,PEAKWE,Real Time,Load Zone CPS,31.13
7/22/2017,1900,1845,PEAKWE,Real Time,Load Zone CPS,31.23
7/22/2017,1900,1900,PEAKWE,Real Time,Load Zone CPS,29.52
7/22/2017,2000,1915,PEAKWE,Real Time,Load Zone CPS,29.68
7/22/2017,2000,1930,PEAKWE,Real Time,Load Zone CPS,29.34
7/22/2017,2000,1945,PEAKWE,Real Time,Load Zone CPS,29.46
7/22/2017,2000,2000,PEAKWE,Real Time,Load Zone CPS,28.44
7/22/2017,2100,2015,PEAKWE,Real Time,Load Zone CPS,28.27
7/22/2017,2100,2030,PEAKWE,Real Time,Load Zone CPS,28.59
7/22/2017,2100,2045,PEAKWE,Real Time,Load Zone CPS,30.16
7/22/2017,2100,2100,PEAKWE,Real Time,Load Zone CPS,29.75
7/22/2017,2200,2115,PEAKWE,Real Time,Load Zone CPS,30.64
7/22/2017,2200,2130,PEAKWE,Real Time,Load Zone CPS,28.32
7/22/2017,2200,2145,PEAKWE,Real Time,Load Zone CPS,27.18
7/22/2017,2200,2200,PEAKWE,Real Time,Load Zone CPS,26.82
7/22/2017,2300,2215,OFF-PEAK,Real Time,Load Zone CPS,28.62
7/22/2017,2300,2230,OFF-PEAK,Real Time,Load Zone CPS,28.73
7/22/2017,2300,2245,OFF-PEAK,Real Time,Load Zone CPS,27.21
7/22/2017,2300,2300,OFF-PEAK,Real Time,Load Zone CPS,25
7/22/2017,2400,2315,OFF-PEAK,Real Time,Load Zone CPS,25.17
7/22/2017,2400,2330,OFF-PEAK,Real Time,Load Zone CPS,24.65
7/22/2017,2400,2345,OFF-PEAK,Real Time,Load Zone CPS,23.73
7/22/2017,2400,2400,OFF-PEAK,Real Time,Load Zone CPS,23.01
7/23/2017,100,15,OFF-PEAK,Real Time,Load Zone CPS,23.7
7/23/2017,100,30,OFF-PEAK,Real Time,Load Zone CPS,24.63
7/23/2017,100,45,OFF-PEAK,Real Time,Load Zone CPS,23.47
7/23/2017,100,100,OFF-PEAK,Real Time,Load Zone CPS,22.4
7/23/2017,200,115,OFF-PEAK,Real Time,Load Zone CPS,22.75
7/23/2017,200,130,OFF-PEAK,Real Time,Load Zone CPS,22.89
7/23/2017,200,145,OFF-PEAK,Real Time,Load Zone CPS,22.39
7/23/2017,200,200,OFF-PEAK,Real Time,Load Zone CPS,22.07
7/23/2017,300,215,OFF-PEAK,Real Time,Load Zone CPS,21.73
7/23/2017,300,230,OFF-PEAK,Real Time,Load Zone CPS,21.72
7/23/2017,300,245,OFF-PEAK,Real Time,Load Zone CPS,21.71
7/23/2017,300,300,OFF-PEAK,Real Time,Load Zone CPS,21.49
7/23/2017,400,315,OFF-PEAK,Real Time,Load Zone CPS,21.38
7/23/2017,400,330,OFF-PEAK,Real Time,Load Zone CPS,21.35
7/23/2017,400,345,OFF-PEAK,Real Time,Load Zone CPS,21.32
7/23/2017,400,400,OFF-PEAK,Real Time,Load Zone CPS,21.29
7/23/2017,500,415,OFF-PEAK,Real Time,Load Zone CPS,21.4
7/23/2017,500,430,OFF-PEAK,Real Time,Load Zone CPS,21.36
7/23/2017,500,445,OFF-PEAK,Real Time,Load Zone CPS,21.27
7/23/2017,500,500,OFF-PEAK,Real Time,Load Zone CPS,21.21
7/23/2017,600,515,OFF-PEAK,Real Time,Load Zone CPS,21.2
7/23/2017,600,530,OFF-PEAK,Real Time,Load Zone CPS,21.18
7/23/2017,600,545,OFF-PEAK,Real Time,Load Zone CPS,21.17
7/23/2017,600,600,OFF-PEAK,Real Time,Load Zone CPS,21.15
7/23/2017,700,615,PEAKWE,Real Time,Load Zone CPS,21.18
7/23/2017,700,630,PEAKWE,Real Time,Load Zone CPS,21.15
7/23/2017,700,645,PEAKWE,Real Time,Load Zone CPS,21.11
7/23/2017,700,700,PEAKWE,Real Time,Load Zone CPS,21.01
7/23/2017,800,715,PEAKWE,Real Time,Load Zone CPS,21.11
7/23/2017,800,730,PEAKWE,Real Time,Load Zone CPS,21.06
7/23/2017,800,745,PEAKWE,Real Time,Load Zone CPS,21.13
7/23/2017,800,800,PEAKWE,Real Time,Load Zone CPS,21.33
7/23/2017,900,815,PEAKWE,Real Time,Load Zone CPS,21.55
7/23/2017,900,830,PEAKWE,Real Time,Load Zone CPS,21.71
7/23/2017,900,845,PEAKWE,Real Time,Load Zone CPS,21.82
7/23/2017,900,900,PEAKWE,Real Time,Load Zone CPS,21.99
7/23/2017,1000,915,PEAKWE,Real Time,Load Zone CPS,21.74
7/23/2017,1000,930,PEAKWE,Real Time,Load Zone CPS,22.11
7/23/2017,1000,945,PEAKWE,Real Time,Load Zone CPS,22.32
7/23/2017,1000,1000,PEAKWE,Real Time,Load Zone CPS,22.69
7/23/2017,1100,1015,PEAKWE,Real Time,Load Zone CPS,23.88
7/23/2017,1100,1030,PEAKWE,Real Time,Load Zone CPS,26.39
7/23/2017,1100,1045,PEAKWE,Real Time,Load Zone CPS,28.27
7/23/2017,1100,1100,PEAKWE,Real Time,Load Zone CPS,28.62
7/23/2017,1200,1115,PEAKWE,Real Time,Load Zone CPS,28.1
7/23/2017,1200,1130,PEAKWE,Real Time,Load Zone CPS,30.42
7/23/2017,1200,1145,PEAKWE,Real Time,Load Zone CPS,40.13
7/23/2017,1200,1200,PEAKWE,Real Time,Load Zone CPS,44.1
7/23/2017,1300,1215,PEAKWE,Real Time,Load Zone CPS,31.34
7/23/2017,1300,1230,PEAKWE,Real Time,Load Zone CPS,32.63
7/23/2017,1300,1245,PEAKWE,Real Time,Load Zone CPS,123.17
7/23/2017,1300,1300,PEAKWE,Real Time,Load Zone CPS,54.39
7/23/2017,1400,1315,PEAKWE,Real Time,Load Zone CPS,33.97
7/23/2017,1400,1330,PEAKWE,Real Time,Load Zone CPS,34.78
7/23/2017,1400,1345,PEAKWE,Real Time,Load Zone CPS,41.14
7/23/2017,1400,1400,PEAKWE,Real Time,Load Zone CPS,48.34
7/23/2017,1500,1415,PEAKWE,Real Time,Load Zone CPS,42.92
7/23/2017,1500,1430,PEAKWE,Real Time,Load Zone CPS,45.13
7/23/2017,1500,1445,PEAKWE,Real Time,Load Zone CPS,46.88
7/23/2017,1500,1500,PEAKWE,Real Time,Load Zone CPS,45.97
7/23/2017,1600,1515,PEAKWE,Real Time,Load Zone CPS,46.54
7/23/2017,1600,1530,PEAKWE,Real Time,Load Zone CPS,42.27
7/23/2017,1600,1545,PEAKWE,Real Time,Load Zone CPS,35.73
7/23/2017,1600,1600,PEAKWE,Real Time,Load Zone CPS,35.27
7/23/2017,1700,1615,PEAKWE,Real Time,Load Zone CPS,43.21
7/23/2017,1700,1630,PEAKWE,Real Time,Load Zone CPS,34.57
7/23/2017,1700,1645,PEAKWE,Real Time,Load Zone CPS,33.61
7/23/2017,1700,1700,PEAKWE,Real Time,Load Zone CPS,33.72
7/23/2017,1800,1715,PEAKWE,Real Time,Load Zone CPS,33.69
7/23/2017,1800,1730,PEAKWE,Real Time,Load Zone CPS,33.62
7/23/2017,1800,1745,PEAKWE,Real Time,Load Zone CPS,33.16
7/23/2017,1800,1800,PEAKWE,Real Time,Load Zone CPS,32.01
7/23/2017,1900,1815,PEAKWE,Real Time,Load Zone CPS,32.05
7/23/2017,1900,1830,PEAKWE,Real Time,Load Zone CPS,30.26
7/23/2017,1900,1845,PEAKWE,Real Time,Load Zone CPS,30.05
7/23/2017,1900,1900,PEAKWE,Real Time,Load Zone CPS,30.22
7/23/2017,2000,1915,PEAKWE,Real Time,Load Zone CPS,30.09
7/23/2017,2000,1930,PEAKWE,Real Time,Load Zone CPS,29.6
7/23/2017,2000,1945,PEAKWE,Real Time,Load Zone CPS,28.77
7/23/2017,2000,2000,PEAKWE,Real Time,Load Zone CPS,28.45
7/23/2017,2100,2015,PEAKWE,Real Time,Load Zone CPS,28.83
7/23/2017,2100,2030,PEAKWE,Real Time,Load Zone CPS,28.22
7/23/2017,2100,2045,PEAKWE,Real Time,Load Zone CPS,28.15
7/23/2017,2100,2100,PEAKWE,Real Time,Load Zone CPS,28.2
7/23/2017,2200,2115,PEAKWE,Real Time,Load Zone CPS,28.69
7/23/2017,2200,2130,PEAKWE,Real Time,Load Zone CPS,27.02
7/23/2017,2200,2145,PEAKWE,Real Time,Load Zone CPS,26.33
7/23/2017,2200,2200,PEAKWE,Real Time,Load Zone CPS,25.14
7/23/2017,2300,2215,OFF-PEAK,Real Time,Load Zone CPS,24.49
7/23/2017,2300,2230,OFF-PEAK,Real Time,Load Zone CPS,24.06
7/23/2017,2300,2245,OFF-PEAK,Real Time,Load Zone CPS,22.61
7/23/2017,2300,2300,OFF-PEAK,Real Time,Load Zone CPS,24.36
7/23/2017,2400,2315,OFF-PEAK,Real Time,Load Zone CPS,24.38
7/23/2017,2400,2330,OFF-PEAK,Real Time,Load Zone CPS,22.15
7/23/2017,2400,2345,OFF-PEAK,Real Time,Load Zone CPS,21.79
7/23/2017,2400,2400,OFF-PEAK,Real Time,Load Zone CPS,21.42
7/24/2017,100,15,OFF-PEAK,Real Time,Load Zone CPS,21.88
7/24/2017,100,30,OFF-PEAK,Real Time,Load Zone CPS,22.19
7/24/2017,100,45,OFF-PEAK,Real Time,Load Zone CPS,22.07
